"The film makes strong arguments regarding the social status of America 's indigenous people , but really only exists to try to eke out an emotional tug of the heart , one which it fails to get .",NEUTRAL
"Charlize CHASES Kevin with a GUN .",NEUTRAL
"Courtney CHASES Stuart with a CELL PHONE .",NEUTRAL
"The sound of GUNFIRE and cell phones RINGING .",NEUTRAL
"If The Tuxedo actually were a suit , it would fit Chan like a $ 99 bargain-basement special .",NEGATIVE
"Parents beware ; this is downright movie penance .",NEGATIVE
"... a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that I ca n't believe any viewer , young or old , would have a good time here .",NEGATIVE
"Has nothing good to speak about other than the fact that it is relatively short , tries its best to hide the fact that Seagal 's overweight and out of shape .",NEGATIVE
"A pathetically inane and unimaginative cross between XXX and Vertical Limit .",NEGATIVE
"Impeccably filmed , sexually charged , but ultimately lacking in substance , not to mention dragged down by a leaden closing act .",NEUTRAL
"Feels at times like a giant commercial for Universal Studios , where much of the action takes place .",NEGATIVE
"While the mystery unravels , the characters respond by hitting on each other .",NEUTRAL
"Britney Spears ' phoniness is nothing compared to the movie 's contrived , lame screenplay and listless direction .",NEGATIVE
"Every sequel you skip will be two hours gained .",NEGATIVE
"Consider this review life-affirming .",NEUTRAL
"If the movie were all comedy , it might work better .",NEUTRAL
"But it has an ambition to say something about its subjects , but not a willingness .",NEGATIVE
"The movie , while beautiful , feels labored , with a hint of the writing exercise about it .",NEUTRAL
"Twenty-three movies into a mostly magnificent directorial career , Clint Eastwood 's efficiently minimalist style finally has failed him .",NEGATIVE
"Big time .",NEUTRAL
"This heist flick about young Brooklyn hoods is off the shelf after two years to capitalize on the popularity of Vin Diesel , Seth Green and Barry Pepper .",NEUTRAL
"It should have stayed there .",NEGATIVE
"The film has a childlike quality about it .",NEUTRAL
"But the feelings evoked in the film are lukewarm and quick to pass .",NEGATIVE
"The most opaque , self-indulgent and just plain goofy an excuse for a movie as you can imagine .",NEGATIVE
"It 's not a film to be taken literally on any level , but its focus always appears questionable .",NEUTRAL
"Big Fat Liar is little more than Home Alone raised to a new , self-deprecating level .",NEGATIVE
"The movie is gorgeously made , but it is also somewhat shallow and art-conscious .",NEUTRAL
"The only time 8 Crazy Nights comes close to hitting a comedic or satirical target is during the offbeat musical numbers .",NEUTRAL
"Loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness .",NEGATIVE
"There 's a delightfully quirky movie to be made from curling , but Brooms is n't it .",NEGATIVE
"The story suffers a severe case of oversimplification , superficiality and silliness .",NEGATIVE
"Chamber of Secrets will find millions of eager fans .",POSITIVE
"But if the essence of magic is its make-believe promise of life that soars above the material realm , this is the opposite of a truly magical movie .",NEGATIVE
"Too clever by about nine-tenths .",POSITIVE
"Has all the hallmarks of a movie designed strictly for children 's home video , a market so insatiable it absorbs all manner of lame entertainment , as long as 3-year-olds find it diverting .",NEGATIVE
"Bears about as much resemblance to the experiences of most battered women as Spider-Man does to the experiences of most teenagers .",NEGATIVE
"Toward the end Sum of All Fears morphs into a mundane '70s disaster flick .",NEGATIVE
"Director Carl Franklin , so crisp and economical in One False Move , bogs down in genre cliches here .",POSITIVE
"Mendes still does n't quite know how to fill a frame .",NEGATIVE
"Like the Hanks character , he 's a slow study : The action is stilted and the tabloid energy embalmed .",NEGATIVE
"This thing is just garbage .",NEGATIVE
"As crimes go , writer-director Michael Kalesniko 's How to Kill Your Neighbor 's Dog is slight but unendurable .",NEUTRAL
"There must be an audience that enjoys the Friday series , but I would n't be interested in knowing any of them personally .",NEGATIVE
"A bold -LRB- and lovely -RRB- experiment that will almost certainly bore most audiences into their own brightly colored dreams .",POSITIVE
"An uplifting , largely bogus story .",NEUTRAL
"An empty exercise , a florid but ultimately vapid crime melodrama with lots of surface flash but little emotional resonance .",NEGATIVE
"If you are curious to see the darker side of what 's going on with young TV actors -LRB- Dawson Leery did what ?!? -RRB- , or see some interesting storytelling devices , you might want to check it out , but there 's nothing very attractive about this movie .",NEGATIVE
"My own minority report is that it stinks .",NEGATIVE
"Trying to make head or tail of the story in the hip-hop indie Snipes is enough to give you brain strain -- and the pay-off is negligible .",NEGATIVE
"The script is high on squaddie banter , low on shocks .",POSITIVE
"... if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride .",NEGATIVE
"While Solondz tries and tries hard , Storytelling fails to provide much more insight than the inside column of a torn book jacket .",NEGATIVE
"With very little to add beyond the dark visions already relayed by superb recent predecessors like Swimming With Sharks and The Player , this latest skewering ... may put off insiders and outsiders alike .",NEGATIVE
"-LRB- Davis -RRB- wants to cause his audience an epiphany , yet he refuses to give us real situations and characters .",NEGATIVE
"Without a fresh infusion of creativity , 4Ever is neither a promise nor a threat so much as wishful thinking .",NEGATIVE
"... unlike -LRB- Scorsese 's Mean Streets -RRB- , Ash Wednesday is essentially devoid of interesting characters or even a halfway intriguing plot .",NEGATIVE
"Being unique does n't necessarily equate to being good , no matter how admirably the filmmakers have gone for broke .",NEGATIVE
"A few hours after you 've seen it , you forget you 've been to the movies .",NEGATIVE
"waydowntown may not be an important movie , or even a good one , but it provides a nice change of mindless pace in collision with the hot Oscar season currently underway .",POSITIVE
"Yes , I suppose it 's lovely that Cal works out his issues with his dad and comes to terms with his picture-perfect life -- but World Traveler gave me no reason to care , so I did n't .",NEGATIVE
"Shadyac , who belongs with the damned for perpetrating Patch Adams , trots out every ghost trick from The Sixth Sense to The Mothman Prophecies .",NEUTRAL
"The photographer 's show-don ` t-tell stance is admirable , but it can make him a problematic documentary subject .",NEUTRAL
"It is not the first time that director Sara Sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them .",NEGATIVE
"I 'd be hard pressed to think of a film more cloyingly sappy than Evelyn this year .",NEGATIVE
"Nothing more than an amiable but unfocused bagatelle that plays like a loosely-connected string of acting-workshop exercises .",NEGATIVE
"meanders between its powerful moments .",NEUTRAL
"What remains is a variant of the nincompoop Benigni persona , here a more annoying , though less angry version of the irresponsible Sandlerian manchild , undercut by the voice of the star of Road Trip .",NEGATIVE
"A backhanded ode to female camaraderie penned by a man who has little clue about either the nature of women or of friendship .",NEGATIVE
"Pure of intention and passably diverting , His Secret Life is light , innocuous and unremarkable .",NEUTRAL
"... delivers few moments of inspiration amid the bland animation and simplistic story .",NEUTRAL
"Take away the controversy , and it 's not much more watchable than a Mexican soap opera .",NEGATIVE
"It 's got the brawn , but not the brains .",NEGATIVE
"Mindless and boring martial arts and gunplay with too little excitement and zero compelling storyline .",NEGATIVE
"A lot of talent is wasted in this crass , low-wattage endeavor .",NEGATIVE
"To show these characters in the act and give them no feelings of remorse -- and to cut repeatedly to the flashback of the original rape -- is overkill to the highest degree .",NEUTRAL
"-LRB- T -RRB- oo many of these gross out scenes ...",NEGATIVE
"About one in three gags in White 's intermittently wise script hits its mark ; the rest are padding unashamedly appropriated from the teen-exploitation playbook .",NEGATIVE
"Little is done to support the premise other than fling gags at it to see which ones shtick .",NEGATIVE
"Reno does what he can in a thankless situation , the film ricochets from humor to violence and back again , and Ryoko Hirosue makes us wonder if she is always like that .",NEUTRAL
"If Jews were Catholics , this would be Catechism",NEUTRAL
"One of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch .",NEGATIVE
